,ts_code,exchange,chairman,manager,secretary,reg_capital,setup_date,province,city,website,email,employees
169,300721.SZ,SZSE,刘准,刘准,蔡国庆,8058.5,19960620,江苏,无锡市,www.yidachem.com,caiguoqing3376328@163.com;nanalogox@163.com;ydhx8101@yidamail.com,668
170,300455.SZ,SZSE,赵大鹏,殷延超,曹昶辉,71776.7936,20070904,北京,北京市,www.cchbds.com.cn,cchbds@cchbds.com.cn;caochanghui@cchbds.com.cn;zhoupeiran@cchbds.com.cn,298
171,300268.SZ,SZSE,汤捷,汤捷,崔志勇,13400,20030508,湖南,常德市,www.agrijoyvio.com,cuizy@agrijoyvio.com;jiawogufen@agrijoyvioagri.com,2340
172,300447.SZ,SZSE,陈祥楼,何亮,孙璐,29106.9255,20010929,江苏,南京市,www.qx-kj.com,sxl2029@126.com;cxl@qx-kj.com;zt16310507@163.com;fangtingtingnj@163.com,600
173,002847.SZ,SZSE,张学武,张学武,朱正旺,12840,20050804,湖南,长沙市,www.yanjinpuzi.com,yjpzzqb@yanjinpuzi.com,2258
174,002762.SZ,SZSE,林浩亮,林国栋,薛平安,35402.5,19960802,广东,汕头市,www.jflabi.com,stjinfa@stjinfa.com;xuepa@stjinfa.com;jflb@stjinfa.com,1157
175,002356.SZ,SZSE,王磊,赵建,王磊,52780.6548,19941102,广东,深圳市,www.hemei.cn,investment@hemei.cn;tianxi@hemei.cn;wanglei@hemei.cn,2351
176,300079.SZ,SZSE,郑海涛,郑海涛,郑海涛,142980.8862,20000314,北京,北京市,www.sumavision.com,sumavision@sumavision.com.cn,1023
177,002774.SZ,SZSE,罗爱文,罗爱明,何志民,34134.72,19980916,广东,东莞市,www.ifelift.com,ifezq@ifelift.com,1392
178,300358.SZ,SZSE,唐岳,唐岳,周飞跃,46788.7363,20021108,湖南,长沙市,www.truking.cn,truking@truking.cn,2982
179,002842.SZ,SZSE,陈启丰,陈伟东,李盛意,27460.16,19970417,广东,潮州市,www.xl-tungsten.com,Stock@xl-tungsten.com,1059
180,300439.SZ,SZSE,邹炳德,邹继华,熊慧萍,34530.262,20030722,浙江,宁波市,www.nbmedicalsystem.com,huiping.xiong@nbmedicalsystem.com;xiaohan.wu@nbmedicalsystem.com,2863
181,002699.SZ,SZSE,朱燕儀,袁贤苗,石丹锋,90957.2725,20020603,浙江,绍兴市,www.chinarising.com.cn,office@chinarising.com.cn,1377
182,300766.SZ,SZSE,方毅,方毅,李浩川,40010,20101207,浙江,杭州市,www.getui.com,info@getui.com,493
183,002690.SZ,SZSE,田明,田明,程晓宏,67600,20000303,安徽,合肥市,www.chinameyer.com,mygd@chinameyer.com,1118
184,300657.SZ,SZSE,李强,李奎,宋钦,20711.3428,20030908,福建,厦门市,www.fpc98.com,hxdzstock@fpc98.com;songqin@fpc98.com,4004
185,002578.SZ,SZSE,黃印电,黄长远,傅孙明,98809.3296,19970915,福建,泉州市,www.minfa.com,minfaly@126.com;minfu@163.com;2685151664@qq.com,1758
186,300480.SZ,SZSE,赵彤宇,赵彤宇,曹伟,19180.2931,19940122,河南,郑州市,www.gltech.cn,info@gltech.cn;zhengquanbu@gltech.cn,485
187,002916.SZ,SZSE,杨之诚,周进群,张丽君,33936,19840703,广东,深圳市,www.scc.com.cn,stock@scc.com.cn,9959
188,002725.SZ,SZSE,林仙明,林斌,陈圳均,25600,19980521,浙江,台州市,www.yuering.com\www.yueling.com.cn,yl@yueling.com.cn,1579
189,300592.SZ,SZSE,周新华,周新华,王安祺,12238.11,20090223,湖南,长沙市,www.huakai.net,zhangxiaofan@huakai.net;ipo@huakai.net;wanganqi@huakai.net,359
190,300717.SZ,SZSE,李振斌,李振斌,束珺,10240,20000606,江苏,徐州市,www.huaxinchina.cc,huaxin@huaxinchina.cc,397
191,300531.SZ,SZSE,GUO SONG,GUO SONG,刘镇,32305.3129,20060126,广东,深圳市,www.urovo.com,info@urovo.com;liuzhen@urovo.com;teng.wang@urovo.com,646
192,300489.SZ,SZSE,朱世会,龚涛,杨宗璇,9075,20060719,黑龙江,哈尔滨市,www.zfgf.cc,hrbzfgf@126.com,307
193,300393.SZ,SZSE,林建伟,林建伟,张超,35912.492,20080307,江苏,苏州市,www.jolywood.cn,stock@jolywood.cn,1720
194,300184.SZ,SZSE,赵马克,赵马克,王晓东,117815.8222,20010809,湖北,武汉市,www.icbase.com,zqb@icbase.com,1288
195,002632.SZ,SZSE,胡智彪,胡智彪,尤敏卫,62459.909,20071122,浙江,金华市,www.chinadaoming.com,stock@chinadaoming.com,1508
196,300618.SZ,SZSE,梁建坤,梁杰,陶凯,26884.5247,19970512,江苏,南京市,www.hrcobalt.com,hrgy@hrcobalt.com,887
197,300177.SZ,SZSE,廖定海,廖定海,陈锦鸿,67501.5286,20060621,广东,广州市,www.hi-target.com.cn/www.zhdgps.com,zhengquan@hi-target.com.cn;zhengquan@zhdgps.com,2367
198,002793.SZ,SZSE,方秀宝,方秀宝,姚亮,35970.4432,19980511,浙江,台州市,www.doyin.com,yl@doyin.com;fjy@doyin.com,1406
199,002731.SZ,SZSE,郭英杰,郭裕春,郭裕春,25615.6,19850105,辽宁,沈阳市,www.chjd.com.cn,chgf_zqb@163.com,625
200,300452.SZ,SZSE,尹正龙,尹正龙,余齐红,13920,20010427,安徽,淮南市,www.shanhe01.com,sunhere@shanhe01.com;mapllea@163.com;kriszhu1987@163.com,792
201,002565.SZ,SZSE,郭翥,郭翥,路晶晶,106015.6922,20041221,上海,上海市,www.shunhaostock.com,zhuzhi@shunhaostock.com;lujingjing@shunhaostock.com;investor@shunhaostock.com,1924
202,300424.SZ,SZSE,卜范胜,胡琨,胡珺,23986.7904,20051123,广东,广州市,www.hangxin.com,securities@hangxin.com,1048
203,300113.SZ,SZSE,华勇,华勇,蔡祝平,69428.724,20050711,浙江,杭州市,www.shunwang.com,DSH@shunwang.com,1513
204,300112.SZ,SZSE,傅宇晨,傅晓阳,叶玲莉,28621.408,19940606,广东,深圳市,www.maxonic.com.cn,info@maxonic.com.cn;yelingli@maxonic.com.cn,1119
205,002561.SZ,SZSE,黄立波,王斌,戴正坤,41576.3,19930104,上海,上海市,www.xjh-sc.com,xjh@xjh-sc.com;xu3958@sina.com;chy@xjh-sc.com,982
206,002341.SZ,SZSE,侯毅,侯毅,文成炜,115221.4592,20021225,广东,深圳市,www.szselen.com,ir@szselen.com,2969
207,002461.SZ,SZSE,黄文胜,黄文胜,朱维彬,221332.848,20021225,广东,广州市,www.zhujiangbeer.com,zhengquan@zhujiangbeer.com;zwb1961@126.com,4769
208,002599.SZ,SZSE,栗延秋,栗延秋,肖薇,54830.1013,20001130,北京,北京市,www.shengtongprint.com,ir@shengtongprint.com;xiaowei@shengtongprint.com,3049
209,002291.SZ,SZSE,于洪涛,于洪涛,何建锋,73848.7091,20020725,广东,佛山市,www.st-sat.com,zhengquan@st-sat.com,5667
210,002280.SZ,SZSE,何志涛,何志涛,俞竣华,217714.9675,20020704,浙江,杭州市,www.lianluo.com,ir@haolianluo.com;zhangkaiping@haolianluo.com;ir@lianluo.com,2991
211,002290.SZ,SZSE,梁旭,郭宏斌,王文其,24271.233,20021115,江苏,苏州市,www.szhssm.com.cn,hesheng@szhssm.com;wenqi.wang@szhssm.com.cn;jie.chen@szhssm.com.cn,828
212,300165.SZ,SZSE,刘召贵,应刚,肖廷良,46176,20060704,江苏,苏州市,www.skyray-instrument.com,zqb@skyray-instrument.com,1377
213,300624.SZ,SZSE,吴太兵,吴太兵,孙淳,8128.45,20030928,西藏,拉萨市,www.wondershare.cn,zhengquan@wondershare.cn,578
214,300816.SZ,SZSE,刘屹,刘屹,刘凡,8000,20090121,安徽,池州市,www.act-blue.com,akl@act-blue.com,339
215,300041.SZ,SZSE,章锋,王争业,章宏建,42571.2412,19980903,湖北,襄阳市,www.huitian.net.cn,htjy2009@163.com,1245
216,002831.SZ,SZSE,王华君,王华君,张恩芳,87709.8616,20020115,广东,深圳市,www.szyuto.com,investor@szyuto.com,20793
217,002740.SZ,SZSE,苏日明,徐新雄,苏日明,45406.1077,20010816,福建,龙岩市,www.idr.com.cn,964848592@qq.com;wangyou725@163.com;sunhl_ideal@sina.com,525
218,002626.SZ,SZSE,江斌,江斌,洪彦,61648.1927,19971124,福建,厦门市,www.kingdomway.com,info@kingdomway.com;hongyan@kingdomway.com;linyipu@kingdomway.com,1912
219,300263.SZ,SZSE,李占明,孙建科,张源远,91486.9304,19950705,河南,洛阳市,www.longhuachuanre.com,lylhzqb@126.com;duanjg@foxmail.com;csic_zyy@163.com,1460
220,300118.SZ,SZSE,林海峰,谢健,雪山行,90135.9941,20021202,浙江,宁波市,www.risenenergy.com,xuesx@risenenergy.com,6551
221,300129.SZ,SZSE,张福林,邹涛,陈杰,71915.3256,20010413,上海,上海市,www.shtsp.com,ir@shtsp.com;chenjie@shtsp.com;chenyiyao@shtsp.com,834
222,300133.SZ,SZSE,傅梅城,赵依芳,王颖轶,175567.3701,20051025,浙江,杭州市,www.huacemedia.com,zqsw@huacemedia.com,1204
223,002292.SZ,SZSE,蔡东青,蔡东青,高丹,135715.9525,19970731,广东,汕头市,www.gdalpha.com,invest@gdalpha.com,4122
224,002285.SZ,SZSE,陈劲松,朱敏,王立(WANG LI),203775.6672,19930413,广东,深圳市,www.worldunion.com.cn,info@worldunion.com.cn;wangli8@worldunion.com.cn,27870
225,300413.SZ,SZSE,张华立,蔡怀军,吴俊,178037.7511,20051228,湖南,长沙市,www.happigo.com,mangocm@mangocm.com,4163
226,300109.SZ,SZSE,王坚强,张军政,邢小亮,32306.8983,20030313,河南,焦作市,www.nkygroup.cn,xing.xl@boai-nky.com;pr@china-pvp.com;zhangyanlan@nkygroup.cn,789
227,002505.SZ,SZSE,葛俊杰,沈伟平,孙文,548537.22,19970121,湖南,怀化市,www.dakangmuye.com,002505@dakangmuye.com;gejunjie@dakangmuye.com,2133
228,002511.SZ,SZSE,邓颖忠,邓冠彪,周启超,130889.1273,19990528,广东,中山市,www.zhongshungroup.com,dsh@zhongshungroup.com;cs_seven@vip.163.com,5747
229,300108.SZ,SZSE,孙军,许蔚,刘龙,66601.4674,20000127,吉林,通化市,www.jiyaogroup.com,jiyaogroup@163.com;liulong300108@163.com;wangyan300108@163.com,1544
230,300487.SZ,SZSE,高月静,寇晓康,张成,20665.375,20010405,陕西,西安市,www.sunresin.com,pub@sunresin.com,692
231,300509.SZ,SZSE,何德平,何建锋,侯礼栋,22800,20031028,江苏,苏州市,www.newamstar.com,dsh@newamstar.com,881
232,300261.SZ,SZSE,蔡彤,蔡彤,王卓颖,96330.9471,20060113,江苏,苏州市,www.abachem.com,info@abachem.com,1233
233,300646.SZ,SZSE,乔志涌,李国平,童瑶,9000,20020910,四川,成都市,www.qygas.com,tongy@qygas.com,348
234,002555.SZ,SZSE,李卫伟,李卫伟,叶威,211225.1697,19950526,安徽,芜湖市,www.37wan.net,ir@37.com,2263
235,300241.SZ,SZSE,龚伟斌,龚伟斌,刘雅芳,53474.4963,20000124,广东,深圳市,www.refond.com,investor@refond.com;yafang.liu@refond.com,2572
236,300156.SZ,SZSE,杜斌,孙健,杜斌,101002.4415,20040722,北京,北京市,www.swet.net.cn,swet@swet.net.cn;yangkun@swet.net.cn;dubin@shenwu.com.cn,180
237,300154.SZ,SZSE,邱光,邱光,孔亮,45577,20030625,广东,深圳市,www.riland.com.cn,riland@riland.com.cn;kongliang@riland.com.cn,885
238,002738.SZ,SZSE,王平卫,王平卫,肖晓霞,27792.6476,19990602,北京,北京市,www.nfmec.com,zkzytf@sinomine.cn,974
239,002508.SZ,SZSE,任建华,任富佳,王刚,94902.405,20101218,浙江,杭州市,www.robam.com,wg@robam.com;azshen@robam.com;robam@robam.com;jy@robam.com,4455
240,300517.SZ,SZSE,张海波,刘乾俊,冉婷,10673.8,19970411,湖北,武汉市,www.haiod.com,haiod_dsh@163.com,318
241,002745.SZ,SZSE,孙清焕,孙清焕,李冠群,127716.854,19970303,广东,中山市,www.zsmls.com,ir@zsmls.com,27560
242,002380.SZ,SZSE,刘国耀,胡歙眉,赵文庆,23999.1649,19930527,江苏,南京市,www.sciyon.com,sciyon@sciyon.com;zhaowq@sciyon.com,1037
243,002501.SZ,SZSE,王建新,姚恩东,方程,121483.558,20011113,吉林,辽源市,www.liyuanlvye.com,liyuanxingcaizqb@sina.com,1299
244,300230.SZ,SZSE,史佩浩,恽黎明,恽俊,81620.6041,20020110,上海,上海市,www.yonglibelt.com,yongli@yonglibelt.com;yunjun1982@yonglibelt.com;zhongmm@yonglibelt.com,6132
245,300799.SZ,SZSE,张军,何朝晖,孙光来,6800,20070822,北京,北京市,,dshb@zj-kj.net,149
246,002574.SZ,SZSE,虞阿五,虞豪华,虞豪华,52800,20021015,浙江,绍兴市,www.mingr.com,info@mingr.com;ck@mingr.com;sfq@mingr.com,988
247,300440.SZ,SZSE,何鸿云,何鸿云,王海峰,44800,20060310,四川,成都市,www.yd-tec.com,wanghf@yd-tec.com;ir@yunda-tec.com,778
248,300065.SZ,SZSE,申万秋,申万秋,姜楠,39817.4035,20010214,北京,北京市,www.highlander.com.cn,HLX@highlander.com.cn;gejb@highlander.com.cn;jiangn@highlander.com.cn,505
249,300064.SZ,SZSE,郭留希,刘永奇,郭留希,120547.6595,20041224,河南,郑州市,www.sinocrystal.com.cn,chinadiamond@sinocrystal.com.cn,1895
250,002374.SZ,SZSE,贡明,贡明,李海霞,87742.7468,19950216,山东,烟台市,www.lp.com.cn,haixia5229@sina.com;lp@lp.com.cn;zyh8769@126.com,1886
251,002589.SZ,SZSE,韩旭,尹世强,周云,150471.0471,20040921,山东,烟台市,www.realcan.cn,stock@realcan.cn;zhouyun@realcan.cn,10097
252,300216.SZ,SZSE,刘祥华,刘祥华,刘祥华,36143.492,20021024,湖南,衡阳市,www.chinasun.com.cn,zqb@chinasun.com.cn,926
253,300467.SZ,SZSE,章建伟,袁旭,康荔,22334.8069,20080807,四川,成都市,www.xunyou.com,corp@xunyou.com,307
254,300593.SZ,SZSE,王彬,王彬,王华燕,16558.08,19970611,北京,北京市,www.suplet.com,webmaster@suplet.com;wanghuayan@suplet.com;wangwensheng@suplet.com,1477
255,002721.SZ,SZSE,周凡卜,周凡卜,孙玉萍,83471.8154,20071126,北京,北京市,www.e-kingee.com,jyzq@1king1.com,2208
256,300702.SZ,SZSE,屠勇军,屠勇军,王艳,18222.356,20030214,浙江,台州市,www.tianyupharm.com,stock@tianyupharm.com,2893
257,002453.SZ,SZSE,沈明宏,王剑,吕博,57130,19990113,江苏,苏州市,www.gcstgroup.com,stock@gcstgroup.com,1488
258,300085.SZ,SZSE,陈向军,李军,刘奕,70664.0535,19981028,广东,深圳市,www.yinzhijie.com,invest@yinzhijie.com;liuyi@yinzhijie.com;sushimin@yinzhijie.com,742
259,002382.SZ,SZSE,刘文静,刘文静,钟舒乔,96403.1086,20021202,山东,淄博市,www.bluesail.cn,stock@bluesail.cn;zhaomin@bluesail.cn;zhongshuqiao@bluesail.cn,4465
260,300644.SZ,SZSE,刘曙阳,陆体超,罗玉清,6400,19990427,江苏,南京市,www.njjulong.cn,jlzq@njjulong.cn;luoyuqing@njjulong.cn;yuyan@njjulong.cn,596
261,002551.SZ,SZSE,梁桂秋,梁桂秋,林立,70596.7762,19980313,广东,深圳市,www.glory-medical.com.cn,gen@glory-medical.com.cn,1779
262,300197.SZ,SZSE,刘水,王曙光,杨锋源,234632.6692,20010807,广东,深圳市,www.sztechand.com,techand@sztechand.com;yangfengyuan@sztechand.com;huangmeifang@sztechand.com.cn,3027
263,002401.SZ,SZSE,蔡惠星,周群,戴静,30940.01,19930519,上海,上海市,tech.coscoshipping.com,ir.tech@coscoshipping.com;machi@cnshippingnt.com;dai.jing@coscoshipping.com,819
264,300136.SZ,SZSE,彭浩,彭浩,杜敏,96863.9966,20060427,广东,深圳市,www.sz-sunway.com.cn,ir@sz-sunway.com;xin.lu@sz-sunway.com,6821
265,002494.SZ,SZSE,贺国英,贺素成,郗惠宁,38556.0818,20001027,河北,沧州市,www.huasigufen.com,huasi@huasigufen.com;huasi@huasiag.com;huasigufen@huasi.com,1538
266,002485.SZ,SZSE,段冬东,段冬东,邱大梁,54400,20031217,山东,潍坊市,www.sinoer.com,sinoer0899@sinoer.cn,589
267,300401.SZ,SZSE,邵君芳,马焕政,喻铨衡,47928.8315,20001218,浙江,金华市,www.hybiotech.com,gkstock@hybiotech.cn,493
268,300131.SZ,SZSE,胡庆周,钟勇斌,刘林,106952.6426,20010706,广东,深圳市,www.yitoa.com,Yitoa_stock@yitoa.com;liulin@yitoa.com;hao.li@yitoa.com,1205
269,002465.SZ,SZSE,杨海洲,余青松,舒剑刚,230532.484,20000720,广东,广州市,www.haige.com,hgzqb@haige.com,7804
270,002748.SZ,SZSE,张海清,张海清,章慧琳,24000,20031202,江西,景德镇市,www.chinaselon.com,ljl2198@163.com;zhling958@163.com;zongjingban8@163.com,1289
271,300193.SZ,SZSE,潘磊,潘磊,李锐,50690.131,20050912,广东,深圳市,www.jasic.com.cn,jasiczqb@jasic.com.cn,950
272,300036.SZ,SZSE,钟耳顺,宋关福,翟利辉,44953.7367,19970618,北京,北京市,www.supermap.com.cn，www.supermap.com,public@supermap.com,3555
273,300797.SZ,SZSE,高宏斌,杨植岗,刘彬,24820,20010321,北京,北京市,www.ncschina.com,ir@ncschina.com,698
274,300043.SZ,SZSE,陈雁升,郑泽峰,王云龙,124419.8401,20000531,广东,汕头市,www.rastar.com,stock@rastar.com;ds@rastar.com;ds01@rastar.com,2996
275,002378.SZ,SZSE,黄世春,黄世春,刘佶,92416.7436,20000228,江西,赣州市,www.zy-tungsten.com,info@zy-tungsten.com,3419
276,300046.SZ,SZSE,邢雁,袁雄,康进,21312,20040102,湖北,襄阳市,www.tech-sem.com,securities@techsem.com.cn,550
277,300050.SZ,SZSE,王耘,王耘,许泽权,57159.6718,20011019,广东,珠海市,www.dingli.com,IR@dinglicom.com,1597
278,300219.SZ,SZSE,李国平,李俊东,关飞,71118.1006,20040531,广东,广州市,www.honglitronic.com,stock@honglitronic.com,4595
279,300054.SZ,SZSE,朱双全,朱顺全,程涌,98146.8251,20000711,湖北,武汉市,www.dl-kg.com,hbdl@dl-kg.com;chengyong@dl-kg.com;huangyun@dl-kg.com,1902
280,300094.SZ,SZSE,李忠,陈汉,张勇,91011.8815,20010308,广东,湛江市,www.guolian.cn,IR@guolian.cn;cyw@guolian.cn;zhangyong@guolian.cn,4000
281,002301.SZ,SZSE,陈钦鹏,陈钦鹏,黄家兵,73402.0099,20000112,广东,深圳市,www.qx.com,stock@comix.com.cn;stock@qx.com;jianglong.luo@qx.com;jiangbing.huang@qx.com,3358
282,300759.SZ,SZSE,楼柏良,楼柏良,李承宗,79438.7462,20040701,北京,北京市,www.pharmaron.com,pharmaron@pharmaron-bj.com,6477
283,002630.SZ,SZSE,黎仁超,毛继红,徐琳,118080,20040518,四川,自贡市,www.cwpc.com.cn,hxny@cwpc.com.cn;xl0757@163.com,1795
284,002392.SZ,SZSE,赵继增,赵伟,何枫,119049.0839,20001108,北京,北京市,www.bjlirr.com,ir@bjlirr.com;caoxc@bjlirr.com,2418
285,300277.SZ,SZSE,王天青,王天青,陈翔,33500,20000104,广东,深圳市,www.hirisun.com,szhlx@hirisun.com,255
286,002405.SZ,SZSE,吴劲风,程鹏,孟庆昕,196156.317,20021203,北京,北京市,www.navinfo.com,qinfang@navinfo.com;info2405@navinfo.com;dongmi@navinfo.com,4261
287,300229.SZ,SZSE,李渝勤,施水才,何东炯,47801.122,19930218,北京,北京市,www.trs.com.cn,ir@trs.com.cn,1732
288,300661.SZ,SZSE,张世龙,张世龙,张勤,10361.8645,20070126,北京,北京市,www.sg-micro.com,investors@sg-micro.com,328
289,002516.SZ,SZSE,沈介良,吴凯,陈艳,147083.8682,20001206,江苏,常州市,www.kuangdacn.com,dongmi@kuangdacn.com;yan.chen@kuangdacn.com,2249
290,300612.SZ,SZSE,邬涛,刘洋,任翔,16200,20070119,北京,北京市,www.shunyagroup.com,stock@shunyagroup.com,257
291,300126.SZ,SZSE,吴明厅,吴明厅,徐秀兰,30395.76,20000429,上海,上海市,www.ken-tools.com,300126@china-ken.com,1562
292,002348.SZ,SZSE,杨旭恩,杨旭恩,马少滨,94720,19891014,广东,揭阳市,www.goldlok.com,gary@goldlok.com;goldlok@yeah.net;1421334889@qq.com,1373
293,002487.SZ,SZSE,金鑫,孙晓乐,陈睿,55503,20030922,辽宁,阜新市,dajin.cn,stock@dajin.cn,503
294,002349.SZ,SZSE,尹红宇,周云中,王剑锋,83572.4374,19940103,江苏,南通市,www.ntjhzy.com,ntjh@jhoa.net;it@jhoa.net,1506
295,002538.SZ,SZSE,金国清,金政辉,方君,71812.6381,19971105,安徽,宣城市,www.sierte.com,ahsierte@163.com;setzsm@163.com;setfj@sina.com,3049
296,300031.SZ,SZSE,包志方,包志方,张利乾,39676.7886,20001227,江苏,无锡市,www.btdy.com,boton300031@126.com,821
297,300123.SZ,SZSE,李跃先,胡代荣,夏亦才,100763.0823,20030603,湖南,益阳市,www.ygkjgroup.com,stock@cnsunbird.com,1883
298,300122.SZ,SZSE,蒋仁生,蒋仁生,秦菲,160000,19950720,重庆,重庆市,www.zhifeishengwu.com,office2@zhifeishengwu.com;IRM@zhifeishengwu.com;office1@zhifeishengwu.com,2405
299,300554.SZ,SZSE,邹余耀,邹余耀,周海鑫,9360,19990129,江苏,南京市,www.diasc.com.cn,zhouhx@diasc.com.cn;zhangss@diasc.com.cn,568
300,300810.SZ,SZSE,蔡惠智,蔡惠智,罗文天,7870,20050718,北京,北京市,www.zhongkehaixun.com,zkhx@zhongkehaixun.com,199
301,002468.SZ,SZSE,陈德军,陈向阳,陈泉,153080.2166,20011101,浙江,台州市,www.sto.cn,ir@sto.cn;chenquan@sto.cn;yuzhiqiang@sto.cn,14508
302,300232.SZ,SZSE,林洺锋,林洺锋,徐朋,92453.9406,20041026,广东,深圳市,www.unilumin.com,zmzq@unilumin.com;xup@unilumin.cn;chencai@unilumin.com,4261
303,300662.SZ,SZSE,高勇,高勇,陈崧,18228.7,20051205,北京,北京市,www.careerintlinc.com,CIBDO@careerintlinc.com;hongwei@chinacareer.com,2213
304,002495.SZ,SZSE,林平涛,林长浩,许钦鸿,93562.56,20020530,广东,揭阳市,www.gdjlfood.com,jialongshipin@126.com;jialong2495@163.com;jl002495@163.com;xulang1976@aliyun.com,518
305,002503.SZ,SZSE,马鸿,伍骏,廖岗岩,309250.5396,20051205,广东,东莞市,www.souyute.com,syt@celucasn.com;lgy@celucasn.com,2467
306,300325.SZ,SZSE,周建明,周建明,李红梅,100574.3085,19951218,江苏,苏州市,www.chinadewei.com,dongmi@chinadewei.com,1181
307,300143.SZ,SZSE,王蔚,王蔚,胡园园,54585.4264,19980806,广东,东莞市,www.300143.net,starway@starway.com.cn;huyuanyuan@starway.com.cn,1189
308,002408.SZ,SZSE,车成聚,车成聚,张军,177520.9253,20020104,山东,淄博市,www.qxtdgf.com,zqb@qxtdgf.com;jsf724@163.com;zjun2408@163.com,2132
309,002355.SZ,SZSE,高赫男,高赫男,宋晓刚,62057.04,19991228,山东,烟台市,www.xingmin.com,dsh@xingmin.com;wz@xingmin.com;songxiaogang@xingmin.com,2652
310,300029.SZ,SZSE,孙利,于涛,孙利,20000,20011228,江苏,常州市,www.hstl.cn,info@hstl.cn,180
311,002354.SZ,SZSE,沈中华,徐德伟,刘玉萍,93214.29,20030829,辽宁,大连市,www.tianshenyule.com,ir@tianshenyule.com,1117
312,300725.SZ,SZSE,杨民民,董海军,吴娟娟,14478.9501,20061226,江苏,南京市,www.pharmablock.com,PB-Stock@PharmaBlock.com,512
313,002753.SZ,SZSE,刘东杰,苏国贤,张巍,37543.7911,20000520,山西,运城市,www.sxydhg.com,zqb@sxydhg.com,705
314,002734.SZ,SZSE,李新生,孙敬权,林青,28655.757,19961217,江苏,徐州市,www.chinalimin.com,limin@chinalimin.com;liuyong@chinalimin.com;linqing@chinalimin.com,1937
315,300305.SZ,SZSE,王建新,刘全,刘全,28875.3,20041210,江苏,常州市,www.czyuxing.com,info@czyuxing.com,298
316,002624.SZ,SZSE,池宇峰,鲁晓寅,王巍巍,129269.7883,19990827,浙江,湖州市,www.pwrd.com,zhengquanbu@pwrd.com,4300
317,002614.SZ,SZSE,邹剑寒,邹剑寒,李巧巧,56125.25,19960801,福建,厦门市,www.easepal.com.cn,stock@easepal.com.cn;cindyli@easepal.com.cn;zjs.zheng@easepal.com.cn,9260
318,002472.SZ,SZSE,吴长鸿,吴长鸿,陈海霞,68655.0241,20050825,浙江,台州市,www.gearsnet.com,shdmb@gearsnet.com,4522
319,002569.SZ,SZSE,王春江,封雪,张优,14001,20050630,浙江,绍兴市,www.busen.cn,bsgf@busen-group.com,1180
320,002889.SZ,SZSE,孙卫平,孙卫平,李旭阳,13810.1429,20010709,广东,深圳市,www.easttop.com.cn,ir@easttop.com.cn,390
321,002330.SZ,SZSE,郑思敏,于瑞波,李光强,50200,20030620,山东,潍坊市,www.delisi.com.cn,dlszsm@126.com;dls525@126.com;13853638992@163.com,2089
322,002389.SZ,SZSE,胡梅晓,胡梅晓,杜志喜,94606.2685,20011130,浙江,台州市,www.nykj.cc,nykj@nykj.cc;caihonguav@sina.com,1892
323,002395.SZ,SZSE,唐越峰,刘连伟,沈铭,17880.6,20021202,江苏,无锡市,www.sxcxgf.com,sx@sxcxgf.com,842
324,002387.SZ,SZSE,程涛,张德强,刘宇宙,136766.3046,19980107,江苏,苏州市,www.visionox.com,IR@visionox.com,7214
